X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Stress (MPa)
45,996	-90,586	15,447	-2,8964e-003
47,207	-90,131	18,431	-3,3802e-003
46,188	-90,66	24,836	-3,2623e-003
46,188	-89,248	29,509	-3,6003e-003
43,301	-89,355	29,184	-3,0574e-003
43,772	-90,08	26,862	-2,6396e-003
48,631	-86,216	25,864	-3,5402e-003
45,645	-85,947	29,978	-4,2149e-003
42,84	-87,027	26,709	-1,4992e-003
46,54	-88,91	25,357	-4,0578e-003
46,188	-87,595	34,103	-4,5391e-003
46,188	-85,707	38,605	-6,039e-003
43,301	-85,847	38,293	-4,627e-003
43,772	-86,809	36,059	-4,8436e-003
48,631	-82,79	35,734	-3,6278e-003
45,645	-84,274	34,563	-5,1537e-003
46,188	-83,587	43,003	-6,5042e-003
46,188	-81,241	47,285	-6,3655e-003
43,301	-81,413	46,989	-6,3502e-003
43,772	-82,601	44,867	-6,3394e-003
45,16	-80,375	43,403	-6,9978e-003
45,47	-78,804	46,991	-6,8903e-003
47,249	-80,383	45,389	-6,5223e-003
46,188	-78,676	51,44	-7,8076e-003
46,188	-75,9	55,455	-9,6962e-003
43,301	-76,101	55,178	-8,566e-003
43,772	-77,503	53,191	-8,1083e-003
48,631	-75,924	51,454	-6,1797e-003
48,631	-73,067	54,02	-5,7741e-003
45,153	-72,681	54,789	-9,3972e-003
45,47	-76,222	51,132	-8,3324e-003
46,188	-72,918	59,32	-1,0927e-002
46,188	-69,74	63,027	-1,269e-002
43,301	-69,973	62,768	-9,9757e-003
43,772	-71,571	60,94	-1,0747e-002
48,631	-70,069	57,871	-7,0044e-003
46,303	-68,238	62,118	-1,2584e-002
45,153	-69,684	58,64	-1,0628e-002
46,15	-66,371	66,565	-1,3643e-002
45,899	-62,565	70,154	-1,5928e-002
43,013	-63,091	69,681	-1,0178e-002
43,673	-64,868	68,03	-1,1863e-002
48,593	-61,536	67,075	-7,9132e-003
42,683	-63,421	65,583	-1,0654e-002
46,265	-64,855	65,639	-1,3537e-002
44,909	-59,208	65,685	-1,1574e-002
45,423	-60,502	69,309	-1,3669e-002
46,411	-58,736	73,39	-1,6897e-002
46,632	-54,994	76,234	-1,5653e-002
45,004	-56,014	75,488	-1,4144e-002
49,105	-54,588	72,353	-9,1155e-003
45,89	-53,663	74,528	-1,2558e-002
45,936	-56,67	72,538	-1,4637e-002
45,732	-49,131	80,138	-8,5215e-003
46,521	-51,949	78,341	-1,3183e-002
44,671	-51,078	78,912	-1,0309e-002
45,445	-48,165	78,599	-7,2524e-003
45,779	-50,623	76,642	-1,0088e-002
47,716	-50,422	77,72	-9,2467e-003
41,753	-47,754	80,966	-5,4832e-003
43,415	-49,645	79,821	-8,0734e-003
44,189	-46,718	79,486	-5,0169e-003
37,397	-49,156	80,123	-1,7256e-003
40,691	-49,721	79,774	-7,2706e-003
37,022	-46,304	78,394	-6,4363e-003
41,466	-46,795	79,441	-4,2141e-003
39,094	-48,226	78,833	-5,9989e-003
38,819	-47,667	-81,018	-3,2558e-003
39,87	-49,369	-79,992	-3,7265e-003
42,291	-50,149	-79,505	-8,1598e-003
41,142	-43,414	-78,622	-5,684e-003
39,665	-49,159	-77,222	-4,4824e-003
43,883	-45,693	-78,106	-2,8567e-003
39,193	-46,527	-79,922	-5,0706e-003
39,62	-45,611	-76,014	-8,4579e-003
37,405	-49,76	-79,749	-2,7527e-003
36,728	-46,924	-79,689	-4,0968e-003
35,358	-48,555	-78,553	-1,4686e-003
37,197	-53,232	-77,475	3,8938e-004
37,373	-56,53	-75,103	9,2419e-004
37,828	-54,879	-76,317	-2,5862e-004
36,992	-53,026	-74,711	-3,6644e-004
36,128	-55,748	-72,556	1,4005e-004
35,15	-52,024	-76,276	1,6735e-003
38,476	-55,335	-74,321	-1,5068e-003
37,575	-60,031	-72,335	-3,3704e-004
38,41	-63,544	-69,269	-2,9988e-003
38,568	-61,595	-71,007	-3,3953e-003
33,672	-61,594	-66,991	2,3351e-003
36,847	-62,629	-66,556	-1,2912e-003
36,331	-59,238	-69,776	-1,1212e-003
38,24	-66,901	-66,032	-4,1022e-003
38,171	-70,145	-62,576	-3,9802e-003
38,658	-68,527	-64,344	-4,7981e-003
36,676	-65,978	-63,312	-2,3946e-003
35,248	-67,432	-62,387	3,896e-004
38,172	-73,3	-58,848	-4,7115e-003
38,172	-76,257	-54,963	-4,4589e-003
38,644	-74,809	-56,917	-5,0659e-003
33,502	-72,403	-54,514	-3,3265e-004
36,024	-75,218	-53,494	-1,5028e-003
37,531	-72,431	-56,078	-3,6374e-003
38,172	-79,008	-50,929	-4,3562e-003
38,172	-81,545	-46,759	-3,544e-003
38,643	-80,308	-48,852	-4,2788e-003
33,502	-77,666	-46,047	6,1893e-004
35,832	-79,951	-45,281	-5,5007e-004
36,024	-77,956	-49,454	-1,4002e-003
39,077	-79,514	-46,109	-3,7784e-003
38,172	-83,863	-42,462	-3,4563e-003
38,172	-85,955	-38,05	-2,5779e-003
38,643	-84,941	-40,261	-3,2618e-003
35,846	-84,14	-36,996	6,3412e-004
39,732	-81,336	-39,118	-3,2016e-003
35,832	-82,256	-40,979	-4,6235e-004
39,077	-81,819	-41,807	-3,6907e-003
38,172	-87,814	-33,536	-2,3508e-003
38,172	-89,437	-28,931	-1,5307e-003
38,643	-88,659	-31,235	-2,5385e-003
35,501	-87,807	-29,304	5,4052e-004
35,846	-85,986	-32,478	8,6119e-004
38,172	-90,819	-24,249	-1,0759e-003
38,172	-91,955	-19,5	-7,5845e-004
38,643	-91,42	-21,873	-6,1181e-004
36,728	-88,583	-21,416	1,4056e-003
35,467	-90,368	-18,913	2,2406e-003
38,172	-92,844	-14,7	2,9215e-004
38,172	-93,482	-9,8594	8,1109e-004
38,643	-93,195	-12,274	5,7825e-004
33,502	-90,643	-9,9711	2,1034e-003
39,702	-90,01	-13,046	4,1345e-004
35,467	-91,242	-14,111	3,2912e-003
36,889	-88,258	-10,737	3,3938e-003
37,2	-92,024	-9,2652	2,6214e-003
38,172	-93,867	-4,9924	3,8648e-004
38,172	-94,	-0,11202	7,6125e-004
38,643	-93,966	-2,5438	3,3172e-004
36,562	-91,343	-1,2903	2,8774e-003
37,2	-92,396	-4,3988	2,1968e-003
38,172	-93,879	4,7687	1,1302e-003
38,172	-93,505	9,6365	7,8945e-004
38,643	-93,723	7,2143	5,3403e-004
37,6	-90,89	7,8309	2,7353e-003
36,562	-91,208	3,5884	3,2463e-003
35,107	-91,291	10,811	2,716e-003
34,869	-91,713	6,6468	2,5002e-003
37,265	-91,653	10,86	1,9027e-003
38,172	-92,878	14,478	5,5889e-005
38,172	-92,001	19,281	-8,492e-004
38,643	-92,469	16,895	-3,1716e-004
35,107	-90,651	15,649	1,9824e-003
35,837	-90,506	19,078	1,7055e-003
37,265	-91,013	15,699	1,1691e-003
38,172	-90,876	24,032	-1,3254e-003
38,172	-89,506	28,718	-1,6443e-003
38,643	-90,219	26,393	-1,2264e-003
33,502	-87,896	23,626	1,6761e-003
37,712	-87,169	26,241	-8,6087e-005
35,837	-89,367	23,824	1,2293e-003
38,172	-87,894	33,326	-1,8479e-003
38,172	-86,045	37,845	-2,4787e-003
38,643	-86,995	35,606	-2,6953e-003
33,502	-83,915	36,336	3,0571e-004
36,3	-83,163	38,184	2,8653e-005
36,682	-84,135	34,729	1,3583e-004
38,172	-83,964	42,262	-3,1063e-003
38,172	-81,657	46,564	-4,3643e-003
38,643	-82,834	44,436	-4,3536e-003
33,502	-79,498	44,099	1,0299e-003
36,3	-81,07	42,593	-5,9891e-004
37,208	-80,189	46,162	-3,0249e-003
38,172	-79,129	50,741	-4,4983e-003
38,172	-76,388	54,781	-5,2721e-003
38,643	-77,779	52,786	-4,8144e-003
35,388	-76,234	52,304	-1,4856e-003
37,208	-77,65	50,33	-3,159e-003
38,172	-73,44	58,673	-4,073e-003
38,172	-70,299	62,403	-4,2523e-003
38,643	-71,887	60,567	-5,0237e-003
35,961	-70,342	59,334	-8,3608e-004
38,17	-66,981	65,951	-3,7681e-003
37,92	-63,473	69,333	-3,0171e-003
38,581	-65,241	67,673	-4,7024e-003
37,591	-63,796	65,227	-3,4937e-003
35,051	-63,3	67,67	1,9405e-003
37,81	-59,7	72,608	-1,2899e-003
37,048	-55,813	75,637	6,1471e-004
37,798	-57,606	74,281	-1,6189e-003
35,687	-54,647	74,077	2,1331e-003
37,131	-56,663	72,117	-9,1542e-004
37,04	-52,297	78,109	-7,7829e-004
39,059	-51,027	78,945	-4,3157e-003
35,68	-51,131	76,547	7,4011e-004
35,389	-47,622	77,585	-3,4815e-003
37,461	-49,545	78,024	-3,0441e-003
44,677	-55,137	-76,131	-1,5343e-002
44,407	-58,111	-73,886	-1,5438e-002
42,888	-56,018	-75,485	-1,1557e-002
45,974	-58,329	-71,252	-1,5292e-002
46,13	-54,421	-73,243	-1,5124e-002
43,535	-56,466	-73,478	-1,2806e-002
43,294	-65,216	-67,697	-1,0688e-002
43,713	-66,883	-66,05	-1,1384e-002
45,437	-65,249	-64,483	-1,3726e-002
46,001	-62,376	-67,759	-1,2944e-002
43,228	-71,794	-60,676	-9,0127e-003
43,699	-73,352	-58,784	-9,3671e-003
46,008	-71,003	-59,123	-1,0627e-002
43,228	-77,7	-52,904	-6,8842e-003
43,699	-79,052	-50,86	-6,8068e-003
46,4	-77,696	-49,665	-8,0891e-003
45,219	-75,549	-52,321	-7,8729e-003
43,228	-82,767	-44,561	-5,4841e-003
43,699	-83,9	-42,388	-5,2896e-003
46,4	-80,214	-45,485	-7,5012e-003
44,132	-80,757	-43,923	-5,7185e-003
46,644	-81,94	-43,011	-5,819e-003
43,228	-86,942	-35,737	-3,7103e-003
43,699	-87,844	-33,459	-3,898e-003
48,557	-83,809	-35,298	-4,43e-003
45,048	-85,708	-33,35	-4,4651e-003
43,228	-90,179	-26,529	-2,125e-003
43,699	-90,84	-24,169	-1,6609e-003
48,557	-86,733	-26,18	-3,2674e-003
45,52	-87,972	-24,518	-3,2638e-003
43,228	-92,444	-17,034	-1,5269e-003
43,699	-92,856	-14,618	-1,2408e-003
48,557	-89,285	-17,532	-2,7695e-003
44,757	-89,648	-15,386	-1,4056e-003
46,99	-91,361	-14,406	-2,6434e-003
43,228	-93,712	-7,3556	-8,7188e-004
43,699	-93,872	-4,9102	-9,2665e-004
48,557	-90,	-8,5264	-2,4765e-003
44,766	-91,245	-6,5322	-1,3535e-003
46,99	-91,978	-9,5647	-2,5074e-003
47,089	-91,913	-5,2228	-2,5498e-003
43,228	-93,969	2,4022	-1,1857e-004
43,699	-93,875	4,851	-7,1473e-004
45,719	-92,072	2,236	-1,9951e-003
43,228	-93,214	12,134	-7,7751e-004
43,699	-92,866	14,56	-1,1506e-003
45,923	-91,051	12,627	-2,2781e-003
43,228	-91,453	21,735	-2,2994e-003
43,699	-90,855	24,112	-2,2004e-003
44,877	-88,325	21,042	-2,2528e-003
46,466	-89,665	22,601	-3,6187e-003
47,133	-89,698	20,409	-3,3787e-003
43,228	-88,706	31,102	-2,9563e-003
43,699	-87,865	33,403	-3,8037e-003
45,571	-85,311	31,9	-4,1138e-003
43,228	-85,002	40,133	-5,0871e-003
43,699	-83,927	42,335	-6,3344e-003
48,557	-81,959	37,58	-4,0879e-003
45,086	-81,682	40,862	-6,9927e-003
45,571	-83,443	36,409	-5,6138e-003
43,228	-80,382	48,731	-6,2064e-003
43,699	-79,084	50,81	-6,5224e-003
48,557	-77,488	49,063	-4,5938e-003
45,396	-77,786	48,741	-6,7465e-003
47,176	-79,364	47,139	-6,3785e-003
43,228	-74,895	56,804	-8,8688e-003
43,699	-73,39	58,736	-9,8194e-003
48,557	-71,872	55,655	-6,0768e-003
45,08	-71,487	56,424	-9,7e-003
43,227	-68,604	64,261	-1,0812e-002
43,638	-66,908	66,025	-1,1746e-002
46,229	-66,88	63,62	-1,3419e-002
42,727	-61,313	71,251	-1,2346e-002
44,204	-58,113	73,884	-1,5344e-002
42,715	-59,256	72,97	-1,2675e-002
48,306	-59,766	68,654	-1,0081e-002
45,136	-58,732	70,888	-1,5837e-002
44,425	-54,348	76,696	-1,41e-002
44,203	-52,45	78,006	-1,2735e-002
45,311	-51,993	75,733	-1,2514e-002
47,248	-51,792	76,811	-1,1673e-002
40,878	-52,202	-78,172	-7,6567e-003
39,088	-53,107	-77,561	-3,8714e-003
38,251	-51,242	-75,937	-3,9792e-003
37,779	-48,609	-78,637	-4,5675e-003
36,409	-50,24	-77,501	-1,9393e-003
40,783	-58,494	-73,583	-7,2173e-003
39,264	-56,408	-75,194	-3,3366e-003
39,8	-59,634	-72,662	-5,212e-003
37,563	-57,264	-71,415	-2,9379e-003
39,911	-56,851	-73,179	-4,5848e-003
40,635	-63,164	-69,616	-7,8738e-003
40,896	-66,744	-66,191	-8,1732e-003
42,62	-65,106	-64,62	-1,0515e-002
38,914	-64,174	-65,139	-5,7697e-003
43,185	-62,233	-67,897	-9,7331e-003
38,398	-60,784	-68,359	-5,5997e-003
40,828	-69,995	-62,743	-8,0511e-003
40,812	-73,137	-59,051	-7,5876e-003
39,699	-70,734	-58,191	-6,1591e-003
43,121	-70,782	-59,385	-8,847e-003
42,552	-68,356	-61,172	-1,0393e-002
38,846	-67,424	-61,69	-5,6476e-003
37,417	-68,879	-60,766	-2,8634e-003
40,812	-76,104	-55,174	-7,3349e-003
40,812	-78,866	-51,148	-6,6505e-003
38,192	-76,488	-51,733	-3,7719e-003
39,699	-73,701	-54,316	-5,9065e-003
42,332	-75,356	-52,604	-7,7166e-003
40,812	-81,416	-46,984	-5,8383e-003
40,812	-83,745	-42,694	-4,909e-003
38,	-81,031	-43,397	-2,1096e-003
41,245	-80,594	-44,225	-5,3379e-003
40,812	-85,849	-38,288	-4,0305e-003
40,812	-87,721	-33,779	-3,5344e-003
42,161	-85,578	-33,666	-4,1015e-003
38,014	-85,019	-35,01	-1,3465e-004
41,9	-82,215	-37,133	-3,9703e-003
40,812	-89,357	-29,179	-2,7142e-003
40,812	-90,751	-24,5	-1,2423e-003
38,896	-87,884	-24,035	7,7513e-004
42,633	-87,876	-24,847	-2,8452e-003
37,669	-88,476	-27,238	3,648e-004
42,161	-87,213	-29,068	-3,2813e-003
40,812	-91,901	-19,755	-9,2481e-004
40,812	-92,802	-14,957	-7,8535e-004
41,87	-89,586	-15,723	-9,5015e-004
38,896	-89,034	-19,292	1,0926e-003
37,635	-90,818	-16,788	1,9276e-003
40,812	-93,454	-10,118	-2,664e-004
40,812	-93,853	-5,2523	-8,833e-005
41,879	-91,218	-6,8738	-5,1522e-004
39,368	-92,252	-7,1056	1,7767e-003
40,812	-93,999	-0,37226	2,8644e-004
40,812	-93,892	4,5088	1,1982e-004
39,768	-91,027	5,1238	2,3211e-003
38,73	-91,345	0,88131	2,8321e-003
42,831	-92,081	1,8935	-1,1605e-003
40,812	-93,531	9,3777	-2,2091e-004
40,812	-92,918	14,221	-3,3853e-004
39,768	-90,667	9,9911	1,9804e-003
43,036	-91,096	12,288	-1,4661e-003
39,433	-91,43	13,02	1,1477e-003
40,812	-92,054	19,026	-1,2436e-003
40,812	-90,942	23,78	-1,6767e-003
41,99	-88,404	20,709	-1,729e-003
38,005	-90,06	21,204	7,7909e-004
40,812	-89,585	28,47	-1,9955e-003
40,812	-87,986	33,083	-3,2608e-003
42,684	-85,424	31,577	-3,5709e-003
39,88	-86,505	28,308	-8,5519e-004
38,851	-85,096	32,195	-4,2965e-004
40,812	-86,15	37,607	-3,8916e-003
40,812	-84,081	42,029	-4,9223e-003
42,199	-81,828	40,552	-5,5807e-003
38,469	-82,289	40,172	-1,1677e-003
42,684	-83,589	36,099	-4,2017e-003
38,851	-83,261	36,717	-1,0605e-003
40,812	-81,785	46,338	-6,1803e-003
40,812	-79,269	50,522	-6,5071e-003
42,199	-79,534	44,86	-6,8387e-003
42,509	-77,964	48,448	-6,7312e-003
39,376	-79,113	48,048	-4,8517e-003
40,812	-76,539	54,569	-7,2809e-003
40,812	-73,603	58,469	-8,6892e-003
38,13	-72,034	57,216	-4,5016e-003
42,192	-71,694	56,151	-8,5698e-003
40,169	-72,371	51,226	-5,9885e-003
42,509	-75,235	52,494	-7,505e-003
37,556	-74,968	54,069	-3,952e-003
39,376	-76,384	52,095	-5,6254e-003
40,812	-70,472	62,207	-8,8686e-003
40,751	-67,152	65,777	-9,0315e-003
39,761	-65,685	63,31	-7,8228e-003
43,342	-67,118	63,366	-1,0705e-002
38,129	-68,904	60,954	-4,6809e-003
42,192	-68,564	59,888	-8,7491e-003
40,501	-63,653	69,168	-8,2804e-003
39,829	-59,804	72,522	-6,924e-003
39,162	-58,837	70,329	-6,2206e-003
39,512	-62,187	66,7	-7,0718e-003
42,251	-59,268	70,427	-1,0086e-002
36,971	-61,69	69,143	-1,6376e-003
40,557	-54,738	76,418	-7,6883e-003
40,335	-52,847	77,738	-6,3233e-003
39,067	-55,921	75,557	-5,0194e-003
36,956	-52,946	75,331	-1,2674e-003
38,4	-54,962	73,371	-4,316e-003
41,443	-52,387	75,459	-6,1025e-003
38,738	-51,36	76,809	-5,0517e-003
41,509	-53,864	-77,037	-8,3047e-003
40,673	-52,007	-75,426	-8,4125e-003
44,752	-52,271	-74,8	-1,1871e-002
44,891	-48,541	-76,31	-6,7868e-003
42,157	-54,316	-75,035	-9,5529e-003
41,239	-56,875	-74,841	-8,4001e-003
41,776	-60,085	-72,289	-1,0276e-002
44,325	-59,172	-70,589	-1,2135e-002
41,886	-57,309	-72,815	-9,6483e-003
42,575	-53,495	77,294	-1,1226e-002
41,307	-56,55	75,087	-9,9219e-003
40,64	-55,6	72,914	-9,2185e-003
43,683	-53,025	75,002	-1,1005e-002
43,729	-56,032	73,012	-1,3084e-002
43,128	-48,671	78,271	-6,8043e-003
43,462	-51,129	76,314	-9,64e-003
40,756	-50,102	77,664	-8,5891e-003
38,883	-52,902	-74,8	-4,6272e-003
40,367	-55,211	-74,409	-5,7676e-003
43,342	-60,3	-69,651	-1,013e-002
38,556	-58,85	-70,113	-5,9962e-003
40,904	-58,436	-71,878	-7,643e-003
43,039	-66,756	-62,956	-1,1211e-002
39,333	-65,824	-63,475	-6,4656e-003
40,171	-72,274	-56,285	-6,5135e-003
43,592	-72,321	-57,478	-9,2014e-003
42,803	-73,929	-54,573	-8,3236e-003
40,448	-74,991	-47,698	-4,5119e-003
43,984	-78,837	-47,893	-7,8554e-003
38,663	-77,821	-49,677	-3,6945e-003
42,803	-76,69	-50,548	-7,6392e-003
41,717	-79,379	-46,331	-6,0727e-003
42,372	-81,225	-39,354	-4,6542e-003
41,717	-81,707	-42,042	-5,1434e-003
44,228	-82,89	-41,13	-5,2439e-003
38,14	-87,721	-29,55	-6,4304e-004
42,632	-86,458	-31,38	-4,2892e-003
38,485	-85,9	-32,723	-3,2237e-004
42,342	-89,075	-18,101	-8,0351e-004
39,367	-88,523	-21,669	1,2392e-003
43,104	-88,514	-22,481	-2,3811e-003
42,35	-90,956	-9,2915	-7,4805e-004
42,342	-89,976	-13,304	-6,6404e-004
39,839	-91,99	-9,5232	1,5439e-003
39,202	-91,336	-1,5505	2,4026e-003
42,35	-91,355	-4,4272	-5,6998e-004
43,303	-92,071	-0,53826	-1,5901e-003
39,839	-92,389	-4,659	1,722e-003
40,24	-90,91	7,5714	1,725e-003
43,303	-91,963	4,3411	-1,7567e-003
42,461	-88,896	18,328	-1,197e-003
43,507	-90,725	14,71	-1,8391e-003
38,477	-90,552	18,822	1,3111e-003
39,904	-91,059	15,443	7,747e-004
40,351	-87,242	25,991	-4,3736e-004
42,461	-87,784	23,08	-1,6301e-003
38,477	-89,44	23,574	8,7806e-004
44,05	-89,124	24,638	-2,996e-003
43,155	-84,562	33,87	-4,4183e-003
39,322	-84,234	34,488	-1,2771e-003
42,671	-80,733	42,744	-6,828e-003
38,94	-81,193	42,363	-2,4149e-003
39,847	-80,312	45,932	-4,8409e-003
42,98	-76,647	50,514	-7,0473e-003
39,847	-77,796	50,115	-5,1677e-003
38,601	-70,51	59,134	-5,4523e-003
42,664	-70,17	58,068	-9,5205e-003
40,172	-63,972	65,058	-8,7571e-003
43,753	-65,405	65,114	-1,1639e-002
39,15	-56,769	72,034	-6,5495e-003
42,239	-57,201	72,132	-1,0415e-002
34,742	-4,2004	36,66	1,007
36,615	-0,74863	36,892	0,92078
33,445	-3,6497	35,194	0,3453
33,39	-0,9684	35,534	0,44788
36,6	-3,612	34,189	0,59774
34,724	-0,25866	33,664	0,362
37,046	-0,37173	35,109	0,73506
35,041	-9,5059	35,655	1,0476
37,254	-2,9505	36,782	1,1276
38,008	-7,729	36,081	1,3707
39,116	-5,064	36,551	1,2251
34,007	-8,5187	34,329	0,31561
34,084	-5,839	34,943	0,55207
37,239	-5,8014	33,938	0,8045
36,53	-9,3162	32,986	0,56147
33,687	-8,0989	35,365	0,64997
33,767	-7,1009	35,434	0,68899
38,075	-13,316	34,413	1,1117
37,669	-10,825	35,277	1,2046
33,758	-14,34	32,491	-6,1935e-002
33,668	-11,607	33,506	0,14951
36,191	-12,404	32,163	0,39537
33,348	-11,187	34,542	0,48387
45,567	-0,85567	36,89	0,88965
46,41	-4,8984	36,573	1,0652
45,004	-3,2621	36,756	1,035
46,736	-2,1213	34,9	0,69635
43,702	-12,772	34,619	1,6044
45,812	-9,2446	35,723	1,5819
43,296	-10,267	35,443	1,6973
45,507	-10,353	33,005	1,3564
41,553	0,79137	36,892	0,99351
43,415	-1,3347	36,876	1,091
45,147	-0,19132	34,945	0,75234
41,984	1,1678	35,128	0,80778
40,99	-1,6186	36,864	1,1389
39,112	-2,3566	34,214	0,71833
39,559	0,88369	35,134	0,85565
41,041	-11,596	35,031	1,4347
43,251	-11,659	32,523	1,0938
39,563	-13,159	31,871	0,62554
43,15	-8,0339	36,015	1,4122
44,259	-5,373	36,507	1,2666
48,333	-6,2109	34,099	0,57081
45,36	-8,123	33,582	1,0712
45,991	-4,2271	34,618	0,9279
42,381	-6,1083	33,881	0,84601
41,744	-6,4193	36,337	1,382
42,845	-9,1574	33,352	1,1866
39,866	-7,1427	33,651	0,96143
39,158	-10,658	32,699	0,7184
44,584	-2,5986	34,857	0,89772
40,975	-4,4798	34,121	0,81584
41,421	-1,2395	35,041	0,95316
35,166	-8,2673	-35,962	1,1551
37,391	-11,592	-35,032	1,1393
37,824	-9,2219	-35,729	1,327
33,736	-10,784	-33,763	0,3073
33,774	-8,3077	-34,637	0,5246
35,729	-9,8753	-33,311	0,56359
35,374	-3,1313	-36,767	1,0109
38,21	-4,6374	-36,607	1,2174
38,267	-7,0915	-36,212	1,3784
34,217	-6,1797	-35,127	0,57599
36,172	-7,7473	-33,8	0,61498
35,843	-4,2964	-34,704	0,72767
34,23	-4,7754	-35,803	0,76918
38,297	0,99251	-36,887	0,91657
37,975	-1,631	-36,864	1,0218
34,171	1,1163	-36,012	0,52984
33,736	-0,96921	-35,754	0,47203
35,608	-1,2925	-34,96	0,53212
36,326	1,6127	-35,067	0,66971
33,995	-1,7715	-36,059	0,57364
43,085	-10,952	-35,237	1,2831
45,781	-6,9154	-36,246	1,2822
43,518	-8,5697	-35,891	1,4708
48,555	-8,8724	-32,647	0,81359
44,941	-11,611	-31,903	1,0373
44,325	-6,9586	-33,4	0,94241
46,96	-6,4221	-34,458	0,90365
43,717	0,72653	-36,893	0,92287
45,716	-2,6892	-36,802	1,0006
43,396	-1,8967	-36,851	1,0281
48,49	-0,34905	-34,173	0,41733
44,26	-2,7409	-33,965	0,66076
44,399	1,5496	-34,173	0,73467
46,895	-2,2043	-35,023	0,62201
41,133	-0,52199	-36,896	1,1231
41,997	-1,3659	-33,938	0,75568
42,136	2,9246	-34,146	0,82959
38,766	-0,18354	-34,93	0,63334
39,484	2,7217	-35,038	0,77093
40,492	-10,445	-35,391	1,3626
41,916	-13,463	-31,327	0,9291
41,299	-8,811	-32,824	0,83422
38,398	-11,08	-32,912	0,59919
43,132	-3,9327	-36,69	1,2008
43,189	-6,3939	-36,342	1,3618
43,995	-4,777	-33,816	0,83339
46,631	-4,2405	-34,874	0,79464
40,869	-5,6105	-36,471	1,3893
41,676	-3,9876	-33,901	0,86096
38,445	-2,8052	-34,893	0,73862
41,732	-6,443	-33,523	1,022
38,831	-8,7115	-33,611	0,78693
38,502	-5,2606	-34,515	0,89961
35,366	50,081	7,4568	-1,0926
36,882	52,708	4,9197	-0,80661
36,546	52,125	8,7012	-0,82294
37,22	53,292	6,1802	-0,72816
35,697	50,655	5,4028	-1,083
37,173	53,211	7,424	-0,72993
37,719	50,249	4,142	-1,14
38,878	53,195	6,1167	-0,77213
37,737	50,422	7,4959	-1,0729
35,199	49,793	-7,372	-1,1088
36,991	52,895	-4,8212	-0,7912
36,522	52,084	-8,6891	-0,8389
36,292	51,685	-4,4895	-0,95505
35,557	50,413	-5,4573	-1,0937
37,238	53,323	-6,1786	-0,73096
37,171	53,209	-7,4212	-0,72376
37,668	49,901	-8,509	-1,1075
38,67	53,062	-7,3879	-0,77467
37,942	50,575	-5,3458	-1,0996
38,087	52,982	-5,5309	-0,79569
38,79	56,011	2,1744	-0,4298
39,504	57,248	2,139	-0,27226
38,2	54,99	3,5467	-0,55924
39,859	57,864	3,2015	-0,28322
39,789	57,742	5,4031	-0,24764
38,538	55,575	4,8072	-0,48079
39,047	56,458	5,5749	-0,37165
40,196	55,478	4,7437	-0,52476
40,834	57,106	2,2625	-0,32495
41,427	57,883	3,9072	-0,32047
38,336	55,226	-3,698	-0,52359
39,887	57,912	-3,4513	-0,26609
39,817	57,79	-5,6529	-0,23031
38,583	55,654	-5,0554	-0,46335
39,155	56,644	-3,0764	-0,34991
39,076	56,507	-5,8332	-0,3556
41,247	57,067	-4,1876	-0,37742
39,432	55,313	-4,4077	-0,52808
41,367	60,476	-12,007	0,11247
40,089	58,262	-12,22	-8,663e-002
42,529	62,488	-14,577	0,23231
39,96	58,038	-14,643	-9,0928e-002
41,29	60,341	-16,833	0,15028
42,268	57,368	-13,724	-0,2016
42,879	60,508	-13,272	4,6955e-002
41,367	60,476	12,007	8,7388e-002
40,089	58,262	12,22	-0,10423
42,529	62,488	14,577	0,20899
39,964	58,045	14,645	-0,10051
41,29	60,342	16,834	0,15153
43,936	59,393	15,292	-2,7327e-002
42,17	56,742	12,748	-0,29577
34,827	49,148	17,144	-0,96552
37,268	53,377	18,567	-0,53558
34,766	49,042	15,252	-1,0329
36,374	51,826	13,162	-0,78819
37,515	53,804	15,377	-0,54456
35,825	50,877	18,985	-0,82125
34,984	49,419	13,554	-1,0451
37,478	48,721	14,774	-1,1645
39,655	50,813	17,499	-0,77429
39,721	52,501	13,481	-0,73983
34,827	49,148	-17,144	-0,93971
37,268	53,377	-18,567	-0,53837
34,766	49,042	-15,252	-1,0003
36,35	51,785	-13,15	-0,79477
37,511	53,797	-15,375	-0,54393
35,825	50,877	-18,985	-0,82841
34,984	49,419	-13,554	-1,0225
38,866	50,454	-17,63	-0,8388
37,496	49,603	-12,969	-1,0633
39,82	53,127	-14,457	-0,6546
36,893	49,724	-16,471	-0,92211
41,712	61,073	8,0035	8,6883e-002
40,395	58,791	10,176	-0,10945
42,835	63,018	12,533	0,20378
41,053	59,931	8,4599	-2,1419e-002
42,678	62,745	8,5959	0,1845
43,225	59,654	8,692	-0,10546
44,242	59,922	13,248	-3,2544e-002
42,475	57,272	10,704	-0,30099
45,623	62,231	9,8711	4,0168e-002
41,712	61,073	-8,004	0,10226
40,395	58,791	-10,176	-8,5349e-002
42,835	63,017	-12,534	0,23359
41,052	59,931	-8,4604	4,962e-004
42,676	62,743	-8,5994	0,19595
43,392	61,077	-7,7792	2,4069e-002
42,574	57,897	-11,681	-0,20032
43,184	61,038	-11,228	4,8236e-002
42,771	59,519	-9,0359	-8,7046e-002
