X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Stress (MPa)
5,6945	-4,2858	20,386	0,38488
15,267	-27,334	-1,1342	1,749e-002
9,9479	-25,124	-3,2936	5,0691e-003
18,8	-23,2	-6,5923	-0,111
29,523	-8,5532	-30,029	-0,56371
30,398	-7,1772	-26,387	-0,31542
30,509	-10,508	-27,767	0,45729
29,438	-10,724	-29,295	0,22216
30,276	14,208	28,681	3,4996e-002
32,269	14,738	27,05	-8,0144e-002
30,178	17,059	27,324	0,13355
8,1457	-3,8123	1,7199	4,5252e-002
14,975	-3,2548	9,2417	0,37685
14,371	9,1759	-3,0747	-0,11859
14,607	9,8452	4,1557	0,11029
16,24	-0,46151	-1,7962	-5,8962e-002
18,368	2,1282	6,4227	4,8767e-002
6,5716	3,7181	-0,18521	-3,3042e-002
44,59	-66,149	-43,677	0,85842
40,978	-70,379	-36,761	0,79485
30,257	10,96	29,498	3,2662e-002
31,149	12,737	27,106	2,0644e-002
29,096	8,1252	26,118	0,17092
37,164	-39,144	-11,595	0,52936
34,833	-34,628	-14,16	0,6455
35,862	-41,33	-15,203	0,7866
39,559	-33,979	-13,968	0,58062
39,278	-26,401	-20,894	1,0636
36,3	-27,442	-23,407	1,1135
35,594	-29,266	-17,979	1,0049
35,301	-31,428	-18,336	0,82804
35,247	-26,176	-19,764	1,2328
36,086	-33,356	-25,085	1,5854
40,027	-30,779	-18,143	0,76316
35,631	-29,289	-25,003	1,7557
30,299	3,7667	31,884	5,923e-002
29,953	7,0764	30,277	3,1023e-002
28,792	4,2417	26,897	0,16928
31,948	2,9629	30,388	-9,9671e-003
31,717	5,9404	28,693	-3,5622e-002
29,621	6,2225	31,052	7,4119e-002
29,648	2,5018	29,447	0,1581
19,225	-2,6358	21,521	0,55396
23,248	3,6226	25,32	0,30777
22,618	2,7473	18,702	0,22588
13,006	4,2009	27,842	0,27606
14,16	-9,0303	8,3801	0,36686
15,425	-6,237	-2,6578	-6,8946e-002
15,798	-14,647	3,6764	0,13086
6,3036	-16,238	0,14826	2,3294e-002
27,3	-5,7928	29,19	1,3043
27,338	-9,5013	27,726	0,88102
23,242	-7,9937	21,678	1,1107
27,265	-1,7354	25,476	0,86446
28,688	-7,677	28,195	0,55422
28,597	-8,9125	24,56	0,38714
29,673	-5,9737	26,608	0,59305
26,398	-8,1106	28,89	1,4927
28,122	-3,4752	28,027	0,85328
30,307	-2,785	31,59	0,61639
30,492	-5,9552	29,932	0,33563
31,477	-4,2519	28,344	0,37446
30,144	-5,866	32,043	0,65747
28,203	-6,3888	30,626	1,2741
29,926	-1,7534	29,763	0,63469
31,779	0,79744	32,863	6,6526e-002
33,698	2,2901	31,978	-8,3242e-002
31,399	1,8291	31,037	8,483e-002
30,355	-28,947	13,598	-0,71592
29,82	-26,811	8,7177	-6,8841e-002
32,32	-28,444	10,327	-0,37125
30,889	-27,369	13,668	-0,56873
20,09	-23,506	5,1258	0,13131
10,596	-25,097	1,5977	2,3741e-002
19,449	-23,172	-1,701	-9,2326e-002
40,089	-40,766	-0,50689	1,5199e-003
41,059	-40,469	-6,3555	0,259
38,908	-38,471	-1,0781	2,3173e-002
39,967	-37,192	2,7975	-7,2417e-002
39,212	-34,972	-2,7715	0,14355
44,289	-34,252	-2,6817	0,11474
43,66	-45,559	-3,6207	0,1286
43,507	-43,07	-0,39818	1,3943e-002
38,388	-8,7353	30,58	-1,2626
41,324	-4,338	27,008	-0,81555
35,489	-6,53	30,235	-0,25083
37,222	-1,8671	31,007	-0,11983
36,473	-4,8266	28,647	-0,212
39,543	-1,9802	32,452	-0,12972
18,216	-14,563	17,517	0,45887
19,854	-20,179	12,813	0,22287
30,011	-13,863	27,354	-0,96031
30,315	-12,387	28,676	-1,1714
30,531	-9,6637	28,468	-8,7619e-002
30,44	-10,899	24,832	-0,25469
28,241	-10,097	29,162	0,85083
40,616	-7,8528	26,056	-1,991
37,947	-16,305	28,955	-1,86
34,564	-12,768	29,491	-2,51
34,78	-10,045	29,283	-1,4262
36,203	-14,485	27,687	-2,5253
34,689	-11,28	25,647	-1,5933
35,765	-8,3414	27,695	-1,3874
44,702	-41,158	24,038	-1,3217
41,132	-48,59	23,178	-1,112
44,857	-46,482	24,245	-1,1788
36,184	-22,444	27,419	-1,4018
34,747	-28,607	28,191	-2,016
32,945	-24,055	25,746	-1,872
33,917	-23,745	28,172	-2,1619
35,799	-23,487	24,217	-1,4891
33,816	-22,44	25,905	-1,7746
41,824	-35,453	21,889	-1,1633
39,877	-34,802	28,697	-2,1047
44,568	-42,242	27,775	-1,5562
40,788	-60,22	42,072	-1,199
35,697	-58,053	37,497	-1,3166
35,932	-54,657	38,445	-1,506
36,658	-52,223	43,211	-1,6368
31,145	-14,762	28,031	-2,3709
30,854	-17,06	22,202	-1,3343
32,783	-16,479	26,227	-2,3862
31,269	-13,274	24,187	-1,4542
30,339	-17,322	26,776	-1,6585
32,16	-18,295	25,982	-2,0937
39,449	-0,98461	26,483	-0,84816
44,416	2,1814	20,267	-1,3155
37,625	-6,883	22,074	-1,1462
39,219	1,993	24,788	-0,87381
38,7	-3,9441	24,123	-0,94032
41,77	-1,0977	27,927	-0,85804
33,428	-6,3681e-003	31,368	-2,6704e-003
32,68	-2,9659	29,008	-9,4835e-002
31,129	-0,46739	30,426	0,1654
34,143	9,3071	31,101	-0,15679
32,25	11,49	27,867	-8,2477e-002
30,197	6,8786	26,879	6,7803e-002
33,122	8,5774	28,676	-0,1371
32,606	10,251	31,654	-6,8832e-002
31,026	8,8594	31,034	-2,7363e-002
32,21	-6,0247	-27,589	0,21263
32,322	-9,355	-28,969	0,98534
31,226	-5,2184	-31,491	-0,19915
31,251	-9,5712	-30,497	0,75021
31,29	10,871	-28,01	-1,1463e-002
30,321	9,1787	-30,048	-4,6047e-002
30,864	-2,4833	-27,293	-0,11955
29,777	1,5115	-30,834	-0,38063
27,333	1,0768	-27,512	-0,65431
31,935	1,0093	-29,539	-0,25994
29,867	0,20421	-31,778	-0,40185
29,879	-1,6769	-31,195	-0,53133
26,184	0,393	-30,72	-0,57078
18,845	3,0017	-27,898	-0,60414
22,868	4,7353	-26,125	-0,49141
23,873	10,176	-22,521	-0,29195
21,718	4,0515	-29,333	-0,40789
15,643	6,3379	-29,257	-0,25607
34,733	33,373	-0,76808	3,1726e-002
36,685	32,084	3,2109	0,15759
33,047	31,629	1,4743	7,5162e-002
32,425	33,74	4,4111	0,26786
32,979	36,377	2,6441	-3,4892e-002
35,569	36,156	2,6583	0,13066
32,389	32,917	1,7701	5,8805e-002
33,917	32,492	4,2501	0,34884
51,669	29,459	-13,463	1,1407
53,557	34,192	-14,529	1,6676
54,888	31,259	-11,462	1,2028
48,681	54,426	13,379	1,328
44,365	52,219	8,5347	0,11139
47,659	54,306	9,4345	0,58466
47,644	51,779	9,6429	0,27515
51,076	48,36	-22,848	1,3986
52,432	46,948	-24,986	0,88535
53,195	49,728	-24,839	1,5557
77,56	60,7	-19,021	-0,29906
74,891	58,901	-16,182	-1,1331
83,	57,853	19,082	1,2283
82,291	60,696	21,555	1,6145
49,393	61,076	6,8222	1,0368
49,7	65,028	6,1554	0,47099
51,829	59,386	12,545	1,758
52,777	63,633	6,4107	0,66971
50,807	59,265	8,6014	1,0146
54,006	60,035	-7,5084	-1,3263
54,954	60,516	-4,1809	-0,57402
50,626	58,54	-5,738	-0,31319
51,631	60,074	-2,5958	0,13219
84,337	24,633	-11,366	0,7771
83,885	23,345	-8,0143	0,95074
84,302	27,56	-10,24	1,2862
87,324	25,272	-10,397	0,41069
85,167	25,529	-7,203	0,63637
82,646	23,853	-7,3801	0,31321
86,78	49,53	-25,457	0,91847
81,826	51,002	-25,131	1,5971
84,561	49,125	-22,553	1,7627
86,065	52,556	-25,649	0,64338
86,469	51,325	25,111	-0,44709
84,875	53,824	20,745	0,35048
85,565	49,161	22,552	-0,86175
84,088	49,476	24,335	-0,9394
82,478	49,873	24,548	-0,48788
83,104	66,801	15,936	0,95327
84,843	67,037	18,428	0,42827
92,646	29,388	-0,71994	0,11806
92,9	26,489	4,3545	0,5551
91,084	26,994	1,0218	0,45898
94,079	27,677	-1,4698	0,22856
90,797	29,448	5,1434	2,1959e-002
99,694	37,862	5,9888	-0,41089
97,617	39,583	3,4342	-0,41778
101,57	40,82	3,0117	-0,30596
101,2	40,753	-4,6204	0,46969
98,744	38,363	-5,4311	0,55901
101,95	37,366	-7,1379	0,6198
98,61	40,617	-4,9215	0,54603
101,39	43,001	-1,0298	0,1332
102,24	25,849	18,678	0,32559
103,86	28,754	-5,6484	-0,27412
101,06	28,015	-6,0785	-0,33307
104,46	28,349	-3,0093	-0,50279
101,37	30,057	-3,6351	-0,49754
102,27	27,31	-4,1356	-0,12476
102,2	29,276	-5,4917	-0,36371
102,62	29,95	-2,669	-0,57801
104,05	-0,64488	-32,178	-0,16348
107,25	1,0456	-29,889	-0,57095
102,78	1,4997	-29,827	-7,2263e-002
103,25	-1,3477	-29,883	-0,13192
103,1	4,2912	-29,954	-2,0365e-002
103,29	3,0497	-32,979	-5,0224e-002
104,12	-12,096	-29,28	1,4974
101,94	-14,614	-28,099	3,135
104,05	-15,944	-24,934	1,7881
105,06	-10,976	-25,352	1,126
101,63	-12,2	-29,072	2,171
101,31	-8,9831	-30,621	0,45612
104,75	-8,5621	-26,326	0,16205
103,24	-6,8913	-29,143	0,19298
103,73	-7,6776	-30,554	0,15766
105,32	9,925	30,06	6,4294e-002
105,81	8,9535	26,897	0,15207
103,86	12,176	28,352	2,3203e-002
109,2	9,5126	28,76	0,24531
104,32	9,1423	29,317	4,5179e-002
111,35	23,653	2,7939	-3,8414e-003
110,28	25,739	2,723	0,24169
112,46	27,802	1,4222	2,6409e-002
109,75	27,695	2,3221	0,16218
101,5	22,109	-23,663	-0,27728
103,22	18,793	-22,749	-3,4184e-002
102,73	23,007	-18,957	-0,15822
104,29	20,679	-19,136	-7,7479e-002
106,16	-9,2345	28,96	0,24226
107,87	-5,2549	29,129	1,3843
111,84	-6,0224	28,658	1,367
111,	-5,0399	23,618	1,2395
105,51	-4,5987	27,688	0,85008
108,03	-10,772	23,411	0,93951
105,61	-8,1949	27,73	0,3944
104,15	-13,496	28,462	-1,7046
102,79	-12,302	27,645	-1,7787
103,43	-10,031	28,728	-0,97008
102,44	-31,072	0,44359	4,4808e-003
106,48	-31,046	4,4326	1,5309e-002
102,31	-29,878	5,1284	-0,36149
104,75	-29,07	3,8748	-7,2541e-002
105,66	-30,904	-5,6833	0,22569
105,71	-29,943	-7,9223	0,25815
110,06	-29,279	-5,9134	-9,7314e-002
105,26	-27,368	-6,7173	6,8632e-002
105,62	-2,4273	31,472	0,62726
103,26	-1,771	30,03	9,3039e-002
118,1	13,11	16,293	0,36137
123,28	12,209	14,515	0,24418
118,21	9,7744	20,602	0,37147
119,93	10,044	15,683	0,31946
120,08	13,949	18,8	0,47162
110,2	-19,52	20,573	0,63321
114,62	-16,371	15,061	0,45867
111,28	-20,275	17,588	0,57769
110,53	-16,302	19,944	0,39328
111,87	-17,375	23,397	0,77709
96,621	-36,144	-11,982	0,4734
99,695	-32,377	-12,995	0,64253
39,707	-23,596	-23,441	1,2075
40,269	-20,802	-24,494	1,6214
39,001	-25,42	-18,013	1,0989
38,654	-22,331	-19,798	1,3269
38,934	-19,144	-22,153	1,7574
43,434	-26,934	-18,178	0,8572
43,064	-16,558	-21,122	1,8318
32,856	-16,144	-25,116	2,1747
31,918	-13,933	-26,78	1,9993
29,685	-15,85	-23,993	1,039
30,847	-14,149	-28,308	1,7641
48,79	28,16	-14,061	0,71988
46,481	26,156	-14,067	-4,5985e-002
46,863	29,076	-17,443	0,32281
49,116	27,891	-17,819	0,77473
37,989	36,352	9,8983	-0,57869
37,506	40,094	9,4912	-0,67206
36,352	38,081	6,2132	-0,3785
33,807	40,242	9,363	-0,5747
52,587	40,079	20,	-0,79116
52,3	43,651	21,886	-0,84661
53,402	46,531	22,094	-0,20377
36,413	27,967	-18,885	-0,59107
33,31	28,254	-19,62	-0,90604
33,592	24,464	-20,048	-0,34348
37,064	27,976	-22,821	-0,37829
63,522	29,33	4,104	-0,19071
64,072	23,924	3,7814	-0,22946
61,178	27,527	4,8992	-0,36229
60,726	24,93	8,1661	-0,37525
83,099	45,259	21,616	-1,3342
81,622	45,574	23,399	-1,4119
81,283	44,569	16,844	-1,128
77,764	45,975	19,387	-1,0954
80,013	45,971	23,612	-0,96033
81,669	42,3	23,994	-1,9034
77,231	45,227	23,178	-1,4512
50,627	56,885	5,6438	1,1987
47,402	59,287	3,1713	0,61606
60,957	55,376	-1,2126	1,119
60,114	58,22	-3,0289	0,40609
65,387	58,051	0,72579	1,2916
63,371	52,38	-4,2693	1,2299
63,383	54,653	1,7099	1,451
64,044	56,386	-4,6762	-0,15196
63,253	51,879	-2,3613	1,5966
89,293	30,288	-1,7594	-0,42247
89,388	28,197	-3,8264	-0,16714
90,7	27,439	-0,93616	-0,21409
93,695	28,122	-3,4278	-0,4445
92,777	29,819	-5,1519	-0,23796
101,19	41,095	17,044	-0,46028
96,446	39,806	19,992	-0,85457
98,767	38,335	17,02	-0,73506
101,47	40,959	19,506	-0,26742
101,23	36,531	16,965	-0,67733
99,155	40,105	15,961	-0,60758
101,86	42,729	18,447	-0,13994
109,52	19,511	4,4163	-4,305e-002
109,87	23,514	3,8304	0,17394
112,37	21,425	6,1683	0,10725
110,63	20,161	2,7916	-3,1246e-002
109,46	22,495	6,06	4,6505e-002
84,955	22,578	2,5422	-0,18629
89,19	20,691	-1,0179	-6,7077e-002
87,49	22,774	0,8413	6,2703e-002
99,206	28,811	-18,45	-0,68075
99,607	25,175	-23,342	-0,55711
95,918	29,207	-21,484	-0,25963
95,297	33,8	-21,194	0,31145
98,072	38,382	-18,437	0,74823
93,874	37,824	-22,283	1,0293
84,818	27,696	-12,174	1,0113
87,84	25,409	-12,332	0,13578
102,95	-14,727	26,149	-2,361
106,02	-15,033	22,913	-1,0073
103,32	-17,598	24,934	-2,0951
106,05	-23,183	18,933	9,7936e-002
102,81	-26,544	17,543	-0,87775
107,14	-23,938	15,949	4,2408e-002
103,49	-23,872	16,149	-0,69992
103,82	-26,519	19,082	-0,95849
105,79	-24,827	18,976	0,3713
104,01	-31,006	-8,089	0,70685
102,16	-31,26	-3,4294	0,37946
103,57	-28,431	-6,884	0,51733
58,248	59,072	-2,9996	0,22212
63,521	58,903	0,75508	1,1077
57,536	60,019	0,92917	0,71087
61,517	55,505	1,7392	1,267
108,14	-21,338	17,131	0,69662
107,39	-17,365	19,488	0,51222
104,49	-21,273	17,332	-4,5716e-002
104,69	-19,929	21,509	-0,57552
106,79	-22,227	20,159	1,0255
105,05	-2,4552	28,855	0,62764
114,5	-3,6639	24,314	0,99969
116,91	-6,6799	29,812	1,0138
85,231	24,377	-5,7861	0,53511
82,71	22,701	-5,9632	0,21195
83,984	21,907	-5,3487	0,52478
103,61	-27,469	-9,123	0,54979
104,57	-30,171	-11,663	0,65234
105,05	-29,412	-12,2	0,29399
33,729	-31,273	-6,3344	0,50668
31,535	-30,067	-9,0978	0,69375
31,796	-27,05	15,884	-1,2492
103,47	-3,3977	-30,326	-0,17899
103,96	-4,184	-31,737	-0,21432
81,603	57,869	-17,483	1,4908
80,809	64,067	-17,559	-0,944
78,098	59,964	-15,994	-0,28114
82,188	62,808	-19,58	-0,78634
81,82	59,288	-13,033	0,4461
43,515	-26,007	-39,377	3,5968
120,38	11,056	-27,712	-0,4008
118,79	15,259	-26,634	-0,49258
44,147	-55,395	66,441	-0,53952
35,443	-26,486	42,188	-3,2807
37,973	-23,704	36,471	-4,6231
36,47	-18,54	27,014	-1,9473
39,226	-21,455	31,391	-3,1981
35,947	-21,661	29,035	-2,0421
37,829	-21,403	25,081	-1,3693
35,847	-20,356	26,769	-1,6548
36,032	-20,117	30,077	-2,4898
31,665	-10,563	29,145	-1,4982
33,087	-15,003	27,549	-2,5973
31,574	-11,798	25,51	-1,6653
45,085	-87,144	3,7594	-5,4992e-002
46,693	-90,137	-0,85215	8,611e-003
46,06	-86,831	-7,9531e-002	5,4598e-003
36,271	-39,94	0,44638	-3,9015e-002
37,33	-38,661	4,322	-0,13461
40,87	-44,539	1,1263	-4,8245e-002
38,09	-43,829	-14,288	0,71152
41,788	-36,477	-13,053	0,50554
41,994	-46,732	-7,9449	0,32389
35,035	11,084	28,709	-0,16881
36,137	5,1936	31,212	-0,19778
35,907	8,1712	29,517	-0,22344
39,527	11,931	30,884	-0,4429
35,391	9,845	32,495	-0,15517
38,459	5,0805	32,657	-0,20767
25,929	-13,177	16,799	9,4846e-002
25,012	-2,2145	19,7	0,45226
22,254	-5,6796	4,864	0,26265
26,344	-9,3916	18,784	-2,5059e-002
22,627	-14,089	11,198	0,46246
27,394	-12,095	11,341	0,20461
24,382	-3,0898	13,083	0,37038
29,967	-25,005	-14,807	-0,26438
27,711	-27,693	-14,187	-0,94451
26,911	-24,122	-14,712	-0,77345
31,694	19,991	17,968	0,22447
24,198	18,216	19,252	0,33275
24,524	16,772	12,351	0,14683
30,969	14,542	22,224	1,6902e-002
28,915	9,9302	21,236	0,16718
28,284	9,0548	14,618	8,5299e-002
28,357	18,2	19,998	0,25407
28,878	16,863	22,498	0,23059
33,306	15,834	18,181	-0,11294
28,81	18,532	21,467	0,46582
44,278	-68,568	-51,419	0,70756
37,291	-21,843	-27,007	1,6713
35,676	-23,371	-22,311	1,3768
38,332	-24,456	-30,241	2,8907
36,06	-26,484	-27,55	1,8997
35,066	-25,115	-26,522	1,7157
36,238	-20,578	-23,364	1,7906
36,518	-17,391	-25,719	2,2212
35,581	-15,179	-27,383	2,0457
38,894	-21,662	-31,293	3,3045
47,9	46,095	25,199	-1,1557
49,408	46,783	23,112	-1,3019
50,26	47,563	25,616	-1,3528
50,51	49,663	23,32	-0,65905
41,835	41,681	-22,091	1,1104
46,346	39,014	-22,198	1,6565
47,505	45,159	-22,607	1,4637
46,746	41,927	-22,458	1,6135
42,354	38,503	-26,562	0,77537
47,2	41,733	-25,561	2,1887
44,404	43,533	-19,621	1,3191
43,631	38,331	-19,67	1,503
42,137	35,982	-19,202	0,73448
44,032	41,244	-19,93	1,46
38,371	44,49	-18,494	0,77137
41,689	42,85	-17,093	1,1656
37,384	42,656	-17,338	0,77882
52,02	61,061	-14,025	-1,2402
47,468	57,822	-19,26	0,11417
48,64	59,566	-12,255	-0,22709
47,697	62,77	-18,055	-0,15802
46,613	61,119	-14,536	-0,15873
48,267	64,13	-17,401	-0,18328
48,349	62,973	-13,81	-0,3929
56,457	61,436	-8,1433	-1,2431
60,387	59,602	-9,7906	-1,8011
55,723	63,597	-13,576	-1,8366
52,129	59,46	-9,7004	-0,98226
54,248	64,823	-11,441	-1,2953
51,838	62,867	-11,255	-1,1481
80,324	28,485	14,571	-0,58756
52,903	65,205	2,7864	0,28794
82,971	27,979	6,3651	-0,88517
85,196	27,698	1,6832	-0,33055
86,603	24,85	2,5065	-0,12217
82,308	23,622	2,2146	-9,7296e-002
86,315	27,304	6,6281	-0,55919
84,093	66,164	-9,9763	-0,73005
86,403	65,41	-13,023	-0,43251
84,92	60,454	-8,747	1,6754e-002
88,095	45,65	-23,052	1,7967
86,964	48,384	-22,486	1,949
88,037	47,288	-27,061	1,3317
88,468	51,815	-25,582	0,82972
87,41	49,057	23,12	-1,162
85,933	49,371	24,903	-1,2397
88,812	47,006	25,543	-1,0543
90,892	52,897	26,027	-0,53919
81,633	69,376	2,4573	0,40598
81,626	72,159	1,061	6,2605e-002
81,751	71,758	3,497	0,25921
84,771	74,083	2,0992	4,2788e-002
85,373	72,507	-0,60132	3,8647e-002
88,052	41,755	27,133	-1,7366
89,516	38,714	17,763	-1,5768
91,693	36,566	21,74	-0,89855
89,298	43,59	21,22	-1,349
94,41	38,816	18,908	-1,0019
90,699	41,539	23,644	-1,2413
94,337	44,021	21,228	-0,87666
102,35	27,968	-8,1194	-0,26172
107,06	29,27	-7,6383	-0,42475
104,67	30,435	-7,7903	-0,25962
103,57	27,263	-6,1764	-5,3418e-002
106,25	29,134	-9,435	-0,60039
103,5	29,23	-7,5325	-0,29237
104,21	26,38	-8,5085	-0,1615
106,17	27,298	-6,6201	-0,26698
99,903	13,563	-26,854	0,10651
99,881	9,4268	-29,537	0,15414
111,26	22,244	-12,474	-0,50654
115,86	23,998	-16,198	-0,55875
108,71	21,521	-15,388	-0,41633
112,48	20,711	-16,388	-0,62566
115,82	10,91	19,254	0,42555
112,27	15,367	14,497	0,28227
113,89	17,73	15,521	0,50102
117,54	11,18	14,336	0,37354
115,78	12,887	11,574	0,29825
110,37	10,581	15,191	0,20501
117,69	15,085	17,453	0,52571
123,34	23,456	11,39	0,16446
122,13	22,682	15,454	0,21881
117,88	7,7004	2,5295	5,8995e-002
116,25	12,493	0,60521	-1,6177e-002
115,87	8,9301	-1,4855	-5,9692e-002
120,06	10,028	-1,4671	-5,1079e-002
116,78	11,851	-2,4698	-9,5368e-002
120,32	12,665	0,85056	8,3192e-003
118,74	22,176	3,3751	-3,0725e-003
120,11	23,243	0,16792	-9,9424e-002
117,97	21,974	-0,30467	-6,2064e-002
118,85	20,249	1,8244	-0,11316
119,2	20,561	0,86761	-0,26088
102,99	10,471	29,737	-8,8107e-002
103,46	7,4371	30,701	-6,6131e-002
126,68	8,6391	10,576	0,19725
126,91	11,235	7,4274	8,7343e-002
128,18	12,779	8,3019	0,13256
122,72	10,279	12,558	0,25635
122,06	21,024	-3,4292	-0,12547
121,07	23,117	-3,1409	-0,12332
117,59	22,053	-5,6892	-0,27901
118,93	21,847	-3,6135	-8,5961e-002
125,6	13,323	1,897	-7,9734e-002
126,	10,748	2,2047	-0,11333
125,77	10,754	-1,1609	-0,13584
122,98	9,6181	-0,6186	-0,14324
123,24	12,254	1,699	-8,3838e-002
99,7	-16,111	26,525	-2,2306
104,65	-13,84	22,096	-1,0814
101,96	-16,404	24,117	-2,1691
102,23	-11,263	26,415	-1,6265
108,8	-4,2825	11,82	0,38451
114,8	2,4468	21,419	0,65392
114,78	-8,4828	14,183	0,63762
109,55	1,7977	22,196	0,50035
108,18	-2,2401	23,344	0,4828
110,69	-8,4138	19,067	0,57223
115,49	0,21472	12,543	0,51306
116,52	2,7169	16,5	0,60191
109,35	2,1176	17,355	0,43337
99,828	-20,674	26,662	-1,7751
98,002	-21,091	24,568	-1,646
100,07	-18,981	25,309	-1,9646
97,239	-21,847	27,535	-1,7043
99,137	-11,501	-29,44	2,0937
97,18	-10,005	-24,068	2,6713
101,56	-16,048	-24,727	2,4617
102,58	-11,08	-25,145	1,7997
94,866	-15,913	-26,127	3,0867
97,723	-17,787	-28,033	2,6274
96,858	-6,7882	-25,617	0,95644
102,26	-7,863	-26,693	8,4772e-002
100,74	-6,1923	-29,51	0,1157
101,23	-6,9786	-30,921	8,0383e-002
123,51	6,9911	-23,049	-0,35934
118,73	3,9111	-23,912	-0,60155
118,37	8,6874	-23,408	-0,42116
120,88	2,613	-19,633	-0,6639
120,52	7,3893	-19,129	-0,48351
121,89	5,4774	-14,244	-0,38359
127,67	8,6003	-18,986	-0,3675
126,34	3,9849	-15,184	-0,3823
89,975	-31,323	-42,626	2,7166
95,664	-37,97	6,9474	-0,28543
93,636	-42,533	2,4767	-0,11814
93,372	-42,942	13,685	-0,59959
97,52	-44,259	12,913	-0,66016
91,233	-43,805	68,056	-0,65817
95,442	-59,321	-65,498	0,49857
33,007	-27,385	-4,0151	0,14519
30,255	-24,24	0,76749	-1,7634e-002
31,23	-23,813	-8,8644	0,34046
27,291	-21,914	0,988	0,14672
30,813	-26,179	-6,7784	0,33226
32,058	-19,92	1,1304	-0,11112
28,872	-27,202	-2,1535	3,6975e-002
28,681	-27,69	-5,9605	-9,1767e-002
26,649	-21,58	-5,8388	-7,6915e-002
28,173	-22,93	-8,7701	-0,16861
45,366	12,99	3,1903	-0,29602
39,135	11,603	-2,5615	0,12116
41,151	15,262	-7,7542	0,13508
47,165	14,878	-1,8474	0,2117
45,449	10,826	13,314	-0,96909
41,718	14,843	12,983	-0,6026
47,299	15,809	5,8077	-0,61155
30,116	25,658	2,6647	-0,13041
32,968	28,57	9,7085	0,22083
32,741	25,874	12,58	8,2364e-002
31,954	28,426	4,3317	-0,12568
28,929	28,048	10,44	0,39978
31,316	30,115	9,2273	8,0046e-002
31,179	29,798	8,1092	4,3757e-002
32,824	29,288	7,1076	0,148
29,554	-1,0887	-24,166	-7,3839e-002
34,134	-10,191	-23,663	1,4091
28,628	-7,4475	-21,157	-9,4548e-002
34,156	-1,1561	-26,193	0,32053
33,196	-7,9791	-25,327	1,2336
32,1	-3,8424	-27,849	4,9134e-002
30,963	-9,8965	-22,54	0,27338
38,264	-7,605	-22,631	1,4834
29,735	23,873	-8,0165	-5,977e-002
32,268	25,976	-12,265	-0,26934
31,372	26,159	-15,425	-0,63404
24,955	20,201	-10,949	-0,15352
31,654	22,368	-15,853	-7,1481e-002
29,08	18,684	-15,172	-0,11215
33,658	21,196	-13,239	-1,7181e-003
28,599	25,469	-14,7	-0,54863
30,227	26,477	-14,358	-5,8914e-002
30,295	25,623	-11,357	-2,9536e-002
28,538	26,384	-12,339	-0,5241
24,562	20,06	-5,7988	-0,19866
24,798	20,73	1,4316	3,022e-002
31,249	17,396	-2,8965	-6,077e-002
33,265	21,055	-8,0891	-4,6859e-002
31,18	26,5	-1,1997	-0,10018
28,548	27,04	-2,7356	-0,15229
29,902	25,483	-6,2069	-7,4676e-002
26,005	24,181	-2,8423	-0,13329
35,071	26,364	20,271	0,34297
40,709	27,743	21,424	0,10187
38,386	29,979	23,447	7,64e-002
35,876	29,399	20,315	0,4541
34,819	26,861	14,093	0,45909
38,191	32,21	10,713	0,10635
37,67	29,867	7,5808	0,33348
37,212	31,385	13,193	0,20231
33,394	31,102	10,74	0,45678
35,624	29,895	14,137	0,57022
33,257	30,784	9,6216	0,42049
34,902	30,275	8,62	0,52473
56,943	53,325	11,139	2,0687
58,328	47,91	5,3445	1,1455
55,921	53,204	7,1953	1,3253
61,872	53,059	5,8147	1,5366
61,877	48,712	6,8767	0,66025
60,748	50,562	5,0781	0,16914
55,905	50,677	7,4037	1,0158
58,184	49,63	4,0617	1,808
64,095	42,999	-0,56128	0,38929
63,978	43,547	-3,5436	0,90482
67,424	44,798	-2,3266	1,9257
64,613	46,934	-2,2552	0,809
71,285	38,263	6,1696	-0,89474
74,903	36,469	4,5346	-1,0928
77,272	32,1	6,6326	-1,0149
74,088	33,089	0,51764	5,1261e-002
73,798	35,161	2,591	0,31333
68,919	36,577	4,448	-0,26694
68,479	33,379	3,3661	-0,30675
69,03	27,973	3,0435	-0,3455
72,726	29,064	4,5024	-0,40426
73,518	41,836	5,9618	-1,357
70,597	47,792	7,0652	0,39888
72,977	44,719	7,3717	-0,35842
68,956	45,377	5,369	-0,35708
67,534	41,945	5,8752	-0,53114
66,927	44,86	7,1914	-0,6563
72,868	45,978	11,85	-1,129
67,574	45,011	5,5454	-1,1998
79,049	41,882	4,6826	-0,6109
83,103	43,81	2,7517	0,23376
79,126	46,146	4,3532	0,26381
81,918	44,616	8,0279	-0,41556
78,507	44,764	6,0925	0,38763
81,232	42,765	3,8622	0,85435
81,384	45,685	3,824	0,25451
82,802	42,409	4,962	0,12162
84,32	43,722	5,0917	-3,5642e-002
79,505	35,673	6,4248	-1,4771
76,595	42,925	5,7367	-0,55643
76,031	38,734	2,3832	-0,14889
79,319	40,925	3,5064	-8,9713e-002
84,409	34,222	11,085	-1,7157
82,191	30,398	11,403	-1,3899
84,687	28,663	10,497	-0,87763
85,219	30,628	8,7858	-1,0732
65,965	61,985	14,089	3,7228
59,998	63,971	17,152	2,5488
82,66	46,761	-1,8061	1,0622
