X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Stress (MPa)
119,25	13,857	-11,324	2,7411
120,71	18,083	-14,303	2,3896
121,52	18,019	-12,195	3,0329
121,05	19,512	-12,281	2,831
121,73	19,009	-14,215	2,5582
120,1	17,812	-16,846	1,9952
119,71	17,373	-16,022	2,2889
120,69	19,442	-13,919	2,3728
121,37	18,939	-15,854	2,0999
119,21	18,473	-16,556	1,9579
119,58	17,092	-16,927	2,3528
120,16	19,372	-18,992	2,1432
121,13	18,755	-16,758	2,1638
118,97	18,289	-17,461	2,0217
122,28	17,399	-12,021	2,9746
123,49	18,03	-11,107	2,1711
124,46	16,794	-14,268	2,2182
122,43	18,406	-14,041	2,4998
123,88	15,448	-11,199	2,1658
121,47	19,355	-11,811	3,0161
123,21	18,476	-10,811	2,4145
122,15	18,852	-13,746	2,7432
120,14	13,826	-15,161	2,38
117,88	16,24	-14,618	2,7797
117,67	15,996	-18,527	2,565
118,78	17,741	-16,637	2,3154
119,56	17,022	26,944	1,9029
120,94	18,111	26,142	1,9946
119,53	16,908	24,979	2,052
120,55	18,043	24,35	2,0281
119,9	17,627	25,102	1,7863
118,73	17,754	25,352	2,0168
120,12	18,723	25,639	1,828
120,4	15,237	27,433	1,908
122,27	15,808	27,039	1,7725
120,51	15,194	25,468	2,0571
121,92	15,427	25,141	1,7211
121,35	15,152	25,489	1,9977
120,18	14,203	27,663	1,7192
122,81	13,743	26,922	1,3179
120,66	14,131	26,488	1,8015
123,27	15,715	27,184	1,6451
119,67	15,915	25,578	2,2304
117,41	15,166	26,547	2,0396
118,48	16,844	25,951	2,1952
119,24	14,614	27,773	1,8925
119,72	14,543	26,597	1,9749
122,27	17,416	26,346	2,0375
122,45	16,244	24,856	1,759
122,43	17,07	24,961	2,0005
123,3	14,522	26,638	1,3558
123,1	16,891	26,016	1,7941
123,77	16,495	26,899	1,683
120,09	17,806	4,871	2,6141
121,39	18,061	3,4808	3,0836
121,17	18,102	5,4071	3,1319
121,02	19,145	2,9718	3,0269
120,45	18,76	4,3856	2,9159
120,06	18,442	3,0203	2,4471
121,22	18,492	2,3595	2,7821
120,77	15,13	3,5405	2,9811
119,5	16,521	4,983	2,919
120,69	15,145	6,3207	2,8142
119,75	15,78	5,336	3,4259
119,61	14,943	2,5517	2,7788
118,5	16,167	3,5908	3,5477
120,43	13,544	4,4589	2,9525
120,98	14,404	3,1255	2,691
122,4	16,066	3,816	2,5603
121,85	15,378	6,0643	2,2735
122,81	14,896	3,266	2,1597
123,28	15,02	4,7378	2,145
121,51	13,373	4,2025	2,4118
122,06	14,233	2,8691	2,1503
121,4	18,057	24,147	2,2983
122,07	17,665	24,554	2,2277
122,4	18,903	24,928	1,8839
122,74	17,463	25,608	2,0213
120,93	18,753	25,436	2,0982
122,31	17,338	3,8684	2,9676
122,37	15,99	6,5963	2,3934
122,19	17,523	5,7947	3,0159
122,48	16,869	5,9554	2,7555
123,09	15,613	3,798	2,2796
123,56	15,736	5,2698	2,2649
123,41	17,881	5,3624	2,198
123,71	17,324	3,1725	2,3639
119,5	16,586	23,736	2,1139
120,36	15,257	23,633	2,3201
119,5	16,67	22,104	2,2723
120,22	15,331	21,7	2,4097
117,47	15,062	24,582	2,1887
118,53	16,74	23,986	2,3443
120,7	13,744	22,858	2,1108
118,08	16,395	21,983	2,5844
119,78	14,439	24,632	2,124
119,7	15,868	21,786	2,4377
121,75	17,908	22,762	2,2612
120,26	17,914	23,107	2,09
120,33	17,954	21,476	2,2485
121,78	17,894	20,088	2,4661
120,95	18,111	20,299	2,1909
119,99	19,16	22,118	2,0849
122,06	19,594	21,079	2,0111
122,02	19,009	23,136	1,9175
120,55	18,859	23,644	2,1318
122,5	16,559	23,064	1,9491
121,78	15,333	23,306	1,9842
122,5	16,531	20,389	2,154
121,65	15,259	21,373	2,0738
122,1	15,597	19,634	1,7278
124,38	13,544	21,112	1,3302
123,18	14,03	24,74	1,3044
122,98	16,399	24,118	1,7428
124,92	16,399	23,155	1,4981
121,96	13,724	22,531	1,7749
122,31	17,336	20,495	2,3955
122,7	19,219	21,486	1,9405
122,67	18,634	23,543	1,8468
123,	17,193	24,224	1,9843
124,95	17,193	23,26	1,7396
120,51	18,03	6,7053	2,8339
119,5	16,536	6,5222	2,823
119,74	17,426	8,4714	2,2706
120,93	18,917	8,0483	2,5212
118,46	16,934	4,7769	2,9449
118,02	17,338	6,6354	2,8176
119,93	18,37	5,6838	2,6178
119,55	18,052	4,3185	2,149
121,82	17,867	5,3151	3,3033
121,67	18,972	2,8797	3,1983
123,17	18,318	4,8828	2,4854
123,46	17,761	2,6929	2,6513
121,1	18,586	4,2936	3,0873
121,88	18,318	2,2674	2,9535
120,67	15,148	7,8599	2,7183
122,37	15,999	8,2037	2,4687
120,78	15,128	9,6675	2,5836
122,4	16,085	9,5651	2,4192
121,23	15,129	11,413	2,4261
121,86	15,386	12,577	1,9273
122,24	15,761	11,148	2,1822
121,72	13,377	10,67	2,2042
123,38	15,368	9,7379	2,2098
123,21	14,973	7,5181	1,9781
121,44	13,326	6,9828	2,2449
123,93	13,888	10,117	1,7181
119,75	17,438	22,228	2,0067
119,34	18,788	22,87	1,8431
118,52	17,517	24,109	2,0787
118,06	17,172	22,106	2,3188
119,9	18,486	24,396	1,89
121,03	15,112	21,72	2,3504
122,65	13,705	25,088	1,581
121,43	13,399	22,879	2,0514
120,5	14,094	24,653	2,0646
122,19	17,53	7,4021	3,0912
120,65	18,071	9,0074	2,7884
122,13	17,603	8,7635	3,0418
121,69	17,942	9,5816	3,6742
121,91	19,254	8,5843	3,039
122,99	18,439	6,8091	2,5338
120,91	18,707	6,2199	3,1356
119,5	16,682	8,8243	2,7776
119,81	15,703	8,6828	3,1953
118,49	16,18	5,1299	3,4518
120,7	13,607	9,6857	2,8159
120,42	13,556	5,998	2,8566
118,06	16,585	6,9884	3,3245
117,79	13,66	7,5387	2,7315
122,46	16,97	8,9242	2,7813
123,73	16,141	9,097	2,5718
123,56	15,745	6,8772	2,3402
123,41	17,89	6,9698	2,2733
119,51	16,783	18,865	2,7457
119,84	17,563	18,308	2,2933
120,28	17,928	19,419	2,1075
119,39	18,857	21,239	2,0015
118,11	17,242	20,474	2,4772
119,5	16,734	20,278	2,3305
122,08	17,648	14,871	3,2986
121,73	17,922	18,032	2,3252
121,84	17,852	16,356	2,5523
122,47	16,309	17,065	2,1742
122,48	16,836	15,636	2,4291
122,71	19,194	18,812	2,1454
124,42	14,313	18,542	1,7767
124,96	17,168	20,586	1,9445
124,23	17,205	16,751	2,2259
122,85	18,738	15,5	2,0853
120,13	15,393	18,46	2,8831
120,75	15,133	16,884	2,5928
121,44	15,177	18,048	2,094
123,69	13,216	19,526	1,6964
121,27	13,396	20,946	2,1411
120,68	13,545	18,714	2,3478
118,29	14,681	17,366	2,3301
120,17	15,365	19,874	2,468
119,5	16,573	10,632	2,6429
120,72	18,086	11,348	3,1109
119,86	17,582	13,397	2,3233
120,42	17,996	12,833	2,3647
119,6	17,147	12,302	2,517
118,66	18,079	12,321	2,3343
121,01	19,039	10,35	2,4757
118,1	17,461	8,9376	2,7721
119,73	15,806	13,812	3,1934
120,22	15,332	12,236	2,9031
119,58	16,122	12,161	2,9348
118,68	17,116	12,179	2,7521
120,76	13,52	11,493	2,6812
118,12	16,498	8,796	3,1898
117,8	14,932	12,718	2,6404
117,86	13,574	9,3464	2,5968
122,17	17,546	11,104	3,3643
122,5	16,701	11,868	2,4948
122,31	18,796	10,106	2,7291
123,71	16,232	10,458	2,5224
123,39	17,981	8,3312	2,2239
122,9	18,612	11,733	2,151
120,03	15,469	15,557	3,0359
119,52	16,855	16,577	2,8739
119,52	16,349	15,482	3,0676
118,56	17,314	15,501	2,8849
118,02	16,496	18,743	3,0578
117,67	15,13	16,039	2,7733
119,64	15,968	18,547	2,9111
121,47	18,036	13,407	3,2504
122,36	17,234	12,687	3,1272
121,98	19,219	10,925	3,3615
122,57	19,035	12,551	2,7834
121,32	15,146	15,145	2,2468
121,14	13,289	13,239	2,5237
120,56	13,566	15,811	2,5006
118,17	14,702	14,463	2,4829
120,35	17,961	17,132	2,2357
120,47	18,014	15,457	2,4628
119,62	17,191	14,926	2,6152
118,69	18,116	14,945	2,4325
119,71	19,141	16,157	2,4059
118,16	17,298	18,187	2,6054
121,03	18,111	16,568	2,2771
120,22	19,386	17,268	2,2201
119,94	19,158	20,062	1,9439
122,	19,592	19,023	1,8701
118,66	17,543	19,298	2,4196
119,32	18,358	14,38	2,4738
120,35	19,384	15,593	2,4472
121,68	19,318	12,41	2,6153
122,13	19,589	17,348	2,0973
122,27	19,133	14,037	2,0372
122,29	15,842	14,88	2,0029
121,8	13,432	14,403	2,0249
124,23	13,379	17,787	1,3504
124,04	16,272	15,996	1,7997
121,22	13,709	16,975	2,0018
124,01	13,944	13,849	1,5387
123,73	15,87	12,041	2,2853
124,3	16,718	14,567	2,0545
122,92	18,25	13,316	1,914
124,27	14,39	12,42	1,7936
118,49	17,656	13,85	2,6262
117,61	15,472	14,388	2,5146
44,939	62,198	0,39146	0,96321
44,776	61,742	-1,1427	1,1955
45,774	61,765	-0,16604	0,76497
45,861	61,6	-0,56117	0,65067
44,426	63,573	-1,3337	1,0895
45,564	62,747	-3,607e-002	0,62465
45,816	62,17	-1,5412	0,95887
44,282	60,529	-1,4643	1,1873
45,321	60,09	-1,4884	1,0208
44,711	59,03	-0,51482	0,35035
45,486	59,066	-1,126	0,44791
42,292	59,521	-1,8484	0,86552
43,177	61,054	-2,2574	1,0029
43,651	58,675	-2,5846	0,58052
43,266	58,762	-0,23324	0,38134
44,56	60,545	-3,3687	0,66288
45,073	59,755	-1,708	0,59585
44,198	60,852	1,4974	1,1425
44,631	59,185	0,72245	0,53784
45,638	59,463	1,3871	1,0434
42,157	59,581	1,8353	1,1238
43,042	61,114	2,2444	1,1253
43,131	58,823	0,8964	0,56884
43,724	59,6	2,5411	0,92405
44,666	59,97	1,7974	0,89612
46,133	60,318	1,4406	1,0888
45,988	61,101	1,0972	0,98248
45,684	61,543	0,82411	0,98965
43,51	61,921	2,299	1,1707
44,343	63,364	1,6075	1,2705
45,466	61,948	2,7114	1,0899
45,467	62,514	0,88853	0,84933
45,134	60,777	1,852	0,94154
117,98	19,107	1,3522	3,1968
118,67	19,645	0,32759	1,9624
116,92	19,907	1,2587	3,4302
117,6	20,204	0,51068	2,1245
117,96	19,726	2,2041	2,5277
118,4	20,548	1,0545	2,4269
118,98	19,103	1,6978	2,072
119,33	19,415	0,74098	2,1316
117,13	17,246	-0,57999	3,3378
117,03	17,945	1,2491	3,4043
115,97	18,745	1,3445	3,6377
115,27	18,292	-0,51429	3,4075
115,47	18,249	0,65509	2,5852
115,93	16,872	-0,63102	2,821
117,04	16,997	1,9885	3,0753
117,36	16,244	0,29617	2,225
116,2	18,017	1,5392	3,1065
115,28	16,917	1,008	2,7882
118,	18,63	-1,4791	3,5562
115,98	18,807	-1,3709	4,1684
116,45	17,056	-1,6262	3,5818
116,74	19,058	-2,493	3,7972
118,16	18,234	-2,5118	3,2488
117,88	16,428	-0,69902	2,9858
45,629	60,74	-1,4031	1,486
45,78	61,221	-1,0977	1,1076
43,467	61,675	-2,4094	1,4681
44,287	63,095	-1,7454	1,5465
44,851	61,167	-3,5208	1,1281
45,677	61,691	-1,9529	1,4158
45,364	60,377	-1,8601	1,061
116,32	19,518	1,4894	4,465
117,3	17,631	2,4423	3,9026
117,38	19,373	2,4901	3,5625
116,47	18,651	1,993	3,9338
118,4	18,75	1,9839	3,1068
118,43	19,578	-0,7793	2,3882
116,12	19,638	-1,4892	3,6259
117,42	20,259	-0,61036	2,5503
116,58	20,36	-1,0857	3,3095
116,86	19,862	-2,3653	3,2547
118,28	19,038	-2,3841	2,7063
119,22	19,941	-1,3345	2,953
117,89	20,829	-1,4665	2,9894
47,767	60,326	-0,84203	0,98688
48,05	60,382	0,44869	0,71565
49,141	59,44	-0,94974	0,70687
49,882	59,336	0,41614	0,69408
50,972	58,757	-0,21121	0,57198
47,786	60,577	-0,30913	0,60853
49,498	60,84	0,71399	0,71411
48,381	61,019	-0,2263	0,54974
49,733	60,555	-0,88035	0,7964
46,795	59,21	-1,485	0,74663
48,016	59,369	-1,4007	1,0395
46,799	60,746	-0,99671	0,94116
46,713	61,245	-1,903	1,2494
47,464	59,746	-2,3755	0,70307
47,36	61,126	-0,84226	0,88238
48,711	60,662	-1,4963	1,129
46,4	59,931	-1,8102	0,89457
46,472	58,489	1,1202	0,48416
46,193	58,165	-0,49077	7,6191e-002
47,117	57,552	0,20275	-1,9647e-002
46,676	56,85	-0,69666	-0,22531
44,445	57,924	-1,8898	0,2088
44,059	58,011	0,46156	9,6271e-003
46,085	57,243	1,3775	0,10736
47,463	59,772	1,3706	0,88337
47,979	57,58	1,09	0,48588
49,305	58,744	1,3565	0,8618
48,958	57,817	1,4618	0,59516
45,045	58,253	1,0872	0,51515
47,071	57,485	2,0031	0,61288
48,391	58,809	2,6813	0,58301
46,58	59,4	1,9881	0,84243
117,65	20,271	-0,14877	1,9249
119,5	20,06	-0,93164	2,3275
118,48	20,666	0,42207	2,2273
118,17	20,947	-1,0637	2,3639
119,41	19,534	0,10858	1,932
116,06	20,815	0,9388	3,3927
114,63	19,595	1,3737	3,6459
114,18	21,807	1,0336	3,9418
113,6	20,421	1,4452	4,3744
113,84	21,177	1,4528	4,8595
114,35	19,999	2,3265	4,2185
116,34	20,193	2,4675	3,7959
114,93	21,812	2,094	4,2766
116,78	21,015	1,3179	3,6951
115,43	19,472	1,9704	4,1672
113,88	19,068	-0,44895	3,4158
114,6	20,613	-1,4767	3,9217
112,89	19,924	-0,91821	3,2891
113,42	20,901	-1,498	4,5844
112,46	20,826	-1,3651	4,7136
114,57	18,068	-1,5976	3,6515
114,86	20,071	-2,4644	3,8669
113,02	18,974	-1,0506	3,6029
112,96	19,616	-2,2022	3,9351
49,129	59,473	0,92169	0,75549
46,967	60,918	0,64641	0,78423
47,166	60,946	0,25823	0,66993
46,774	61,365	2,5726	0,88453
46,775	61,931	0,74973	0,64391
48,791	61,056	1,2457	0,77552
48,252	59,603	2,4064	0,4767
47,673	61,235	0,30538	0,61115
46,442	60,194	1,7132	0,73612
48,143	58,279	-1,4601	0,46663
47,724	57,298	-0,53278	7,7913e-002
48,948	56,96	-1,0371	-0,10345
47,359	56,727	-1,3746	-0,12775
45,128	57,801	-2,5678	0,30636
47,613	58,696	-2,2565	0,13019
46,549	58,881	-1,6911	0,32169
115,88	21,189	-0,53169	2,8461
114,76	21,938	0,16747	2,6361
115,59	22,084	1,3875	2,9708
115,43	22,525	-0,64837	2,8742
117,44	21,288	0,61146	2,3894
117,13	21,568	-0,8743	2,526
113,03	19,823	0,89589	3,3219
112,91	19,57	0,214	2,4668
113,76	19,367	1,9574	3,166
114,57	17,694	-0,56897	2,8292
113,03	18,6	-2,1953e-002	2,7806
112,21	18,983	1,1992	2,8836
114,84	18,839	1,6012	3,1148
113,92	17,739	1,0701	2,7965
114,05	22,288	-0,41214	3,3952
113,9	21,673	-1,2463	4,268
115,33	20,818	-2,3066	3,5505
114,65	22,741	-1,1819	3,6333
116,35	21,784	-1,4078	3,2851
51,081	57,394	-1,4565	0,75857
50,116	57,025	-1,4331	0,18943
51,38	58,074	-1,0226	0,62462
48,562	56,852	-1,5417	0,16513
49,96	57,264	-2,6989	0,2753
48,815	58,821	-2,4236	0,42307
50,935	58,779	-2,4945	0,75405
50,063	59,737	-1,5443	0,84903
49,412	56,55	0,89198	9,1355e-002
49,731	56,102	-0,43544	-0,19929
50,437	55,624	0,10731	-0,17077
48,197	55,965	-0,74093	-0,22359
49,867	55,212	1,5288	0,11285
47,606	56,358	1,3332	0,10908
112,98	22,758	-0,72761	4,058
112,73	22,646	1,028	4,1029
111,19	23,44	1,109	4,4769
111,78	23,586	-0,44817	3,8784
111,27	23,939	0,23441	3,7068
113,74	23,136	1,5126	3,52
113,58	23,577	-0,52332	3,4233
112,33	24,432	0,98925	3,7428
111,8	20,261	0,42213	3,1952
112,16	21,261	1,4472	4,5354
110,6	22,032	1,4126	4,9094
110,89	20,919	0,70495	3,4637
112,69	20,128	2,1278	3,8944
111,46	21,011	2,4793	4,065
111,15	19,745	1,3696	3,612
111,24	20,916	-0,96215	3,7646
110,82	20,758	-1,151e-002	2,6085
110,29	21,17	-0,52475	2,9008
109,59	20,103	-0,34262	2,5148
111,87	19,178	-0,53774	2,6539
111,06	19,562	0,68341	2,7569
111,81	19,82	-1,6894	2,9861
111,78	21,912	-1,4999	5,0599
111,62	22,953	-1,2668	4,7512
111,48	22,159	-2,4955	4,6285
114,18	21,158	-2,4954	4,2133
113,5	23,081	-1,3707	4,2961
112,28	20,703	-2,2332	4,2815
50,702	57,651	1,4479	0,46728
52,164	58,046	0,32244	0,61182
52,081	57,117	1,3663	0,62716
52,511	57,565	0,86996	0,68892
52,212	58,08	2,1062	0,67351
50,628	60,019	1,2189	0,75395
50,09	58,566	2,3796	0,45513
51,199	55,484	0,85023	-6,1487e-002
51,733	56,188	1,4563	0,36052
51,905	57,223	2,3489	0,40686
50,725	55,238	2,1395	0,22213
48,463	56,384	1,9439	0,21836
49,783	57,709	2,6222	0,18848
110,84	22,786	1,4759	5,3945
112,91	20,839	2,3246	4,3795
113,49	22,652	2,0921	4,4376
112,08	23,948	1,5687	4,6605
111,67	21,722	2,6761	4,55
110,68	22,897	-1,4732	4,8804
109,78	21,935	-1,1191	4,3253
109,14	22,885	-1,4147	5,2056
110,52	22,078	-2,4879	4,7577
111,32	20,622	-2,2256	4,4106
51,83	55,978	-1,4167	0,18849
53,101	57,039	-1,0603	0,62368
54,32	56,21	-1,1587	0,66469
52,812	55,605	-1,4645	0,3871
54,356	54,958	-1,4957	0,57769
51,674	56,216	-2,7115	0,27437
53,605	56,306	-2,7402	0,26831
52,649	57,73	-2,5071	0,75312
51,54	55,075	-0,48426	-0,35213
51,894	55,318	-1,0881	-0,18204
51,705	53,955	-1,2371	-0,58394
49,347	55,497	-1,3003	-0,40496
50,745	55,91	-2,4576	-0,29478
52,541	54,885	1,0374	9,8396e-002
52,471	54,614	-0,64636	-0,15352
53,846	53,675	0,24988	-0,27089
53,962	53,875	-0,83177	3,7068e-002
52,356	53,379	-0,72884	-0,55542
49,997	54,921	-0,79208	-0,37643
51,667	54,168	1,4776	-3,9994e-002
109,46	22,246	1,2068	4,3227
109,58	24,422	1,0688	4,9984
107,81	25,213	1,2346	5,2504
108,16	23,037	1,2317	4,314
107,46	24,138	1,479	5,1059
108,2	22,742	2,2106	4,7054
110,53	24,716	1,5893	5,0345
110,11	22,49	2,6967	4,924
109,04	24,577	2,6258	5,4792
109,29	21,661	-0,22921	3,1693
108,55	22,11	0,33438	2,8683
108,62	20,659	-3,877e-002	2,7833
108,49	21,635	1,6108	3,2596
110,4	21,384	2,0969	3,4783
110,1	20,117	0,98726	3,0253
110,14	24,514	-0,50358	4,4
109,	23,953	-1,457	4,8969
109,21	24,761	-0,95107	4,701
110,35	23,104	-2,3336	4,449
112,37	24,026	-1,2087	4,1165
110,99	26,092	-1,8587	4,5413
109,8	24,982	-2,0351	4,9114
111,13	24,881	0,30385	4,436
53,703	57,165	0,29256	0,56683
54,488	56,665	-0,44818	0,53074
54,382	58,073	-0,17209	0,29566
53,345	57,578	1,5057	0,55141
53,824	56,85	-2,1594	0,13435
51,762	59,517	0,61832	0,63185
52,868	58,274	-1,9262	0,61916
51,996	59,232	-0,97602	0,71414
53,63	56,255	1,3534	0,58217
54,211	54,087	1,169	0,15111
54,629	54,953	1,4999	0,39876
53,287	56,694	2,4065	0,56675
52,107	54,71	2,1971	0,38201
107,94	25,809	0,43128	4,4803
108,82	25,332	-0,33678	4,5293
109,1	26,262	-6,5424e-002	4,8101
110,56	26,595	-1,231	4,3696
109,38	25,485	-1,4074	4,7397
110,7	25,384	0,93154	4,2644
109,22	25,245	1,968	4,7091
108,09	22,976	-1,1684	4,3418
107,97	22,417	-0,18688	3,1606
106,81	23,156	-0,46679	3,0026
109,51	22,231	-2,1558	3,8939
108,09	21,057	-0,54669	3,0756
107,41	21,929	-2,2983	3,3078
110,31	20,774	-1,8935	3,5469
107,74	24,872	-1,406	5,0262
106,68	25,001	-1,4964	5,1372
106,06	23,919	-0,97352	3,8829
105,87	24,74	-1,4057	4,4625
108,84	23,132	-2,5133	4,7742
106,74	22,83	-2,6558	4,1881
108,29	25,01	-2,2148	5,2367
106,05	25,273	-2,5172	4,4903
105,39	23,965	-1,6491	3,8696
107,47	25,084	-1,6937	5,2021
107,32	24,913	-3,4946	5,0639
54,987	56,448	0,14769	0,60784
55,133	55,529	1,2872	0,46052
55,359	56,014	0,74313	0,36106
55,749	56,306	1,9845	0,77959
54,792	57,704	0,40358	0,37276
53,756	57,209	2,0814	0,62851
55,912	54,874	-1,3781	0,48474
56,263	55,719	2,7883e-002	0,32497
57,758	54,669	-0,67838	0,35115
55,633	57,3	-0,3117	0,33667
55,076	56,077	-2,299	0,17536
57,413	56,057	-0,8845	0,38989
54,387	54,24	-1,3163	0,20716
52,666	53,546	-1,3574	-0,38533
51,706	55,501	-2,5779	-9,6163e-002
53,637	55,591	-2,6066	-0,10222
53,137	53,118	-3,6083	-0,24267
55,512	52,868	-0,663	8,9786e-002
55,709	53,353	1,2516	2,9473e-002
57,011	51,825	4,5069e-002	-0,25887
57,483	52,048	1,0515	0,13642
53,97	52,484	-0,53717	-0,5027
55,756	52,133	2,0566	-0,20955
53,282	53,274	1,6693	1,2724e-002
55,68	51,431	-0,80258	-0,28142
56,017	50,358	0,79761	-0,51537
107,17	26,328	-7,9126e-002	4,7814
106,01	25,835	1,4171	4,5878
106,38	26,783	3,0759e-002	4,5884
104,38	26,777	1,416	3,5113
105,23	27,408	-0,31344	3,9672
104,51	27,721	0,59601	3,6346
105,41	27,233	2,2253	4,3845
107,39	27,163	0,18283	5,0621
106,1	27,827	0,2069	5,2789
107,51	26,145	2,2162	4,9612
106,98	28,101	1,8153	5,818
106,39	23,714	0,95855	3,6514
106,03	23,526	9,2594e-002	2,7017
107,3	21,429	2,893e-003	2,7746
107,18	22,405	1,6525	3,2509
106,92	25,873	-1,1344	4,9413
107,16	26,127	-0,71594	4,6374
108,24	26,63	-0,55896	5,1111
108,51	25,853	-1,901	5,0408
107,7	25,927	-1,3798	5,0062
57,908	53,612	-1,4153	0,26415
57,199	52,151	-0,99481	4,9089e-002
59,21	51,777	-1,4336	0,29798
54,198	52,877	-1,4594	-0,19474
57,293	52,271	-2,7858	-0,29177
55,169	54,923	-2,7086	8,8362e-002
55,908	51,824	-1,7248	2,6541e-002
54,668	52,449	-3,7103	-5,2085e-002
56,456	54,882	1,2215	0,17766
57,878	52,875	1,4919	0,38406
57,617	53,99	1,3377	-1,0098e-002
56,093	52,858	2,5826	3,8099e-002
56,792	55,08	2,3078	0,59619
54,799	55,983	2,4047	0,4451
53,619	53,999	2,1954	0,26037
104,03	25,68	1,3601	3,3667
105,12	24,259	0,72139	3,4935
105,13	26,257	2,5681	4,2399
106,38	23,334	2,1439	4,0427
103,83	24,216	1,3558	3,087
107,23	25,169	2,559	4,8166
104,43	23,787	3,2959	3,2808
106,18	26,396	-1,0595	4,7484
105,09	25,798	-1,5	4,3776
104,91	26,815	-1,2745	4,1272
105,26	26,33	-2,4809	4,4054
106,69	26,141	-1,6574	5,1172
106,12	26,975	-1,8883	5,3106
58,306	54,538	-7,4354e-002	0,10437
57,861	54,506	0,83213	-0,10956
57,052	55,623	1,8803	0,49672
56,095	57,02	0,29942	8,9894e-002
57,875	55,777	-0,27338	0,14311
59,56	53,807	0,15004	-8,338e-002
61,194	51,81	-1,3834	0,16439
61,124	52,913	1,2414e-002	9,6905e-002
61,73	52,416	-0,60513	0,11474
59,22	52,205	-2,4673	-0,42536
57,096	54,857	-2,3901	-4,5232e-002
61,3	53,985	-1,0049	0,10473
59,434	54,837	-0,97564	0,1693
58,939	50,93	0,73161	9,5719e-002
60,475	50,33	-1,0595	-5,0675e-002
59,778	50,227	-4,8051e-002	-0,60254
59,44	49,113	-1,4792	-0,28765
58,635	50,957	-2,2596	-0,64042
57,25	50,51	-1,1986	-0,32212
57,588	49,438	0,40164	-0,55607
59,365	52,64	1,4499	9,6844e-002
60,219	50,396	0,98307	-0,20726
60,992	51,853	1,4085	0,27713
61,653	50,349	1,429	0,25914
57,833	51,494	2,5501	0,14504
60,406	52,383	2,2208	0,48133
60,658	50,652	2,3075	-0,17402
58,094	49,72	1,2911	-0,16078
105,17	27,122	-0,91411	3,8232
107,48	27,128	-0,46245	4,9181
106,19	27,793	-0,43838	5,1349
106,94	26,426	-1,2833	4,8132
106,37	27,26	-1,5143	5,0066
103,5	25,199	0,72444	2,4169
102,69	27,845	1,3857	2,4135
100,95	28,2	1,5	1,6049
102,16	25,917	0,63237	2,3545
100,84	26,874	0,91194	2,297
103,5	27,199	2,5696	3,1634
101,03	26,636	2,6834	1,7091
102,21	25,158	1,3573	2,0105
102,81	24,729	3,2973	2,2042
102,	28,509	2,3097	1,9974
104,49	24,75	-0,89313	3,1233
103,54	24,992	-0,29597	2,4813
106,11	22,098	-0,28211	2,6167
105,98	23,075	1,3675	3,093
105,43	22,97	-2,0338	2,8489
103,43	23,956	0,57941	2,1373
104,09	24,105	-1,0271	2,5304
104,12	26,58	-1,4874	3,4524
103,21	25,564	-0,97392	3,0608
102,98	26,254	-1,3477	2,7824
104,46	26,076	-2,4814	3,7306
103,81	24,768	-1,6133	3,1099
60,654	52,836	0,90292	-0,11703
57,548	52,567	2,3414	-0,24912
58,247	54,789	2,0666	0,30897
60,121	53,456	2,0121	8,7172e-002
60,936	54,092	-0,11643	-0,10921
59,07	54,944	-8,7142e-002	-4,4641e-002
103,49	28,39	-0,39605	2,8694
102,81	27,287	-1,4925	2,5321
102,22	28,393	-1,2622	1,9611
104,95	28,265	-0,71069	4,5137
104,28	27,087	-2,3791	3,4802
103,24	28,183	-2,3848	2,7783
105,14	27,732	-1,7866	4,3854
103,3	29,333	-1,4463	3,1007
101,18	29,333	1,0099	1,7282
101,83	29,289	-0,5575	1,6285
101,79	29,414	0,22818	2,2047
103,7	28,262	2,1473	3,2867
103,45	30,258	0,43793	3,6241
104,39	28,856	0,12891	4,1811
102,19	29,573	1,8874	2,1208
102,74	29,924	-0,60666	2,7681
61,569	49,474	-0,82095	-0,35365
63,187	50,849	-1,3023	0,14857
65,166	49,65	-1,3295	-7,5598e-002
63,002	48,881	-1,0683	-0,30488
64,961	48,328	-1,3946	-0,15072
61,386	48,626	-2,0315	-3,8763e-002
60,58	50,471	-2,8119	-0,39153
62,66	52,251	-1,3496	0,13856
63,09	49,606	-2,4689	-0,40887
62,251	49,229	0,98956	-0,43912
62,3	48,771	-6,0477e-002	-0,85675
60,627	48,416	-1,1737	-0,59063
61,486	48,161	0,9398	-0,59845
61,338	49,674	1,7235	-0,87229
58,774	48,742	0,7071	-0,85905
63,029	51,799	0,19519	8,1086e-002
63,025	50,689	1,4055	4,5266e-002
63,797	51,073	0,84054	-0,25565
64,287	51,146	2,0932	-2,4187e-002
64,49	52,378	0,10444	-0,34935
61,723	52,627	1,9022	0,26746
62,538	53,263	-0,22638	7,1076e-002
63,098	53,392	2,7254	0,19099
61,974	50,896	1,9889	-0,3879
100,23	30,088	0,77043	1,3962
99,32	28,332	1,3318	1,6118
99,127	30,815	0,62412	1,909
97,718	29,561	1,4379	1,8412
97,688	30,838	1,3449	2,2769
99,573	28,213	2,6794	1,0238
98,32	30,072	2,94	1,6352
99,886	30,8	1,2641	1,804
100,54	30,086	2,3057	1,3122
101,91	26,284	-0,93988	2,1405
100,81	26,536	-7,3715e-002	2,3613
100,82	25,519	-1,0826	1,776
